ORV;US;ORV;"Robert (Bob) Curtis Memorial Airport";Нурвик;America/Anchorage;66.82917;-161.0236
DKK;US;DKK;Dunkirk;;America/New_York;42.483334;-79.333336
OSB;US;OSB;"Osage Beach";;America/Chicago;38.11437;-92.68217
AGU;MX;AGU;"Aguascalients International Airport";Агуаскальентес;America/Mexico_City;21.701416;-102.31374
OSK;SE;OSK;Oskarshamn;Оскархамн;Europe/Stockholm;57.266666;16.433332
NHD;AE;DXB;"Minhad AB";;Asia/Dubai;25.023756;55.373653
LOD;VU;LOD;Longana;Лонгана;Pacific/Efate;-15.316667;167.96666
YUS;CN;YUS;"Yushu Batang Airport";Юйшу;Asia/Shanghai;32.8399;97.0379
MSX;CG;MSX;Mossendjo;;Africa/Brazzaville;-2.95;12.733333
MEZ;ZA;MEZ;Messina;Мессина;Africa/Johannesburg;-22.366667;29.833332
ORW;PK;ORW;Ormara;Ормара;Asia/Karachi;25.3;64.583336
AGH;SE;AGH;"Angelholm Helsingborg Airport";Энгельхолм;Europe/Stockholm;56.293056;12.8625
NHF;SD;NHF;"New Halfa";Нью-Халфа;Africa/Khartoum;15.35;35.733334
DTI;BR;DTI;Diamantina;;America/Sao_Paulo;-18.230804;-43.647846
YMR;CA;YMR;"Merry Island";;America/Vancouver;55.483334;-77.51667
OTA;ET;OTA;Mota;;Africa/Addis_Ababa;11.066667;37.88333
KRE;BI;KRE;Kirundo;;Africa/Bujumbura;-3.333333;29
NHX;US;NHX;"Barin Olf Osn";;America/Chicago;30.4;-87.683334
CRD;AR;CRD;"General E. Mosconi International Airport";"Комодоро Ривадавия";America/Argentina/Catamarca;-45.787224;-67.462776
LOM;MX;LOM;"Francisco P. V. Y R.";;America/Mexico_City;21.266666;-101.933334
DLB;PG;DLB;Dalbertis;;Pacific/Port_Moresby;;
OSN;KR;OSN;"Osan AB";;Asia/Seoul;37.083332;127.03333
KRW;TM;KRW;"Turkmanbashi Airport";Туркменбаши;Asia/Ashgabat;40.083332;53.083332
KSG;PG;KSG;Kisengan;Кисенгам;Pacific/Port_Moresby;-6.35;146.71666
OTC;TD;OTC;Bol;Бол;Africa/Ndjamena;13.433333;14.733333
TMH;ID;TMH;Tanahmerah;Танахмерах;Asia/Jayapura;-6.083333;140.26666
AGS;US;AGS;"Augusta Regional Airport";Буш-Филд;America/New_York;33.373665;-81.973434
TMO;VE;TMO;Tumeremo;Тумеремо;America/Caracas;7.3;-61.5
AGT;PY;AGT;"Alejo Garcia Airport";"Алехо Гарсия";America/Asuncion;-25.5;-54.833332
MTL;AU;MTL;Maitland;Мейтленд;Australia/Sydney;-32.733334;151.55
AIP;MH;AIP;"Ailinglapalap Island";;Pacific/Majuro;7.266667;168.81667
KSK;SE;KSK;Karlskoga;Карлскуга;Europe/Stockholm;59.316666;14.55
OTG;US;OTG;Worthington;;America/Chicago;43.65222;-95.58361
OTH;US;OTH;"Southwest Oregon Regional Airport";Норт-Бенд;America/Los_Angeles;43.418888;-124.24
MFJ;FJ;MFJ;Moala;Моала;Pacific/Fiji;-18.566668;179.93333
AHH;US;AHH;Municipal;;America/Chicago;45.3;-92.35
KSP;PG;KSP;Kosipe;Косипе;Pacific/Port_Moresby;-8.55;147.46666
MFN;NZ;MFN;"Milford Sound";"Милфорд Саунд";Pacific/Auckland;-44.669445;167.91112
AHT;US;AHT;Amchitka;Ам-Тиман;America/Adak;51.5;179
OUU;GA;OUU;Ouanga;;Africa/Libreville;-2.983333;10.3
YBQ;CA;YBQ;"Telegraph Harbour";;America/Vancouver;48.983334;-123.65
KOA;US;KOA;"Kona International Airport at Keahole";Кеахоле;Pacific/Honolulu;19.736174;-156.04108
KAN;NG;KAN;"Mallam Aminu Kano International Airport";Амину;Africa/Lagos;12.045549;8.522271
KSZ;RU;KSZ;"Kotlas Airport";Котлас;Europe/Moscow;61.233334;46.7
MTQ;AU;MTQ;Mitchell;Митчелл;Australia/Brisbane;-26.583332;147.96666
ODO;RU;ODO;"Bodaybo Airport";Бодайбо;Asia/Irkutsk;57.86639;114.2425
KUJ;JP;KUJ;Kushimoto;Кушимото;Asia/Tokyo;33.433334;135.78334
OTL;MR;OTL;Boutilimit;Бутилимит;Africa/Nouakchott;17.75;-14.666667
OTM;US;OTM;Industrial;;America/Chicago;41.106388;-92.449165
YFG;CA;YFG;Fontanges;;America/Montreal;54.55;-71.183334
KTT;FI;KTT;"Kittila Airport";Киттиля;Europe/Helsinki;67.695946;24.859028
YOE;CA;YOE;Falher;;America/Edmonton;55.733334;-117.25
KUS;GL;KUS;"Kulusuk Airport";Калусук;America/Godthab;65.566666;-37.11667
MTX;US;FAI;"Metro Field";;America/Anchorage;64.816666;-147.86667
AID;US;AID;Municipal;;America/Indiana/Indianapolis;40.166668;-85.683334
ZFG;GB;DSA;"Sheffield Bus Station";"Донкастер (автовокзал)";Europe/London;53.5230412;-1.1337622
YOA;CA;YOA;Ekati;;America/Yellowknife;64.69945;-110.61444
DCG;AE;DXB;"Dubai Creek SPB";;Asia/Dubai;25.2644444;55.3116667
AIH;PG;AIH;Aiambak;;Pacific/Port_Moresby;-7.348611;141.26639
OTU;CO;OTU;Otu;Оту;America/Bogota;7;-74.71667
DRD;AU;DRD;"Dorunda Station";;Australia/Brisbane;-16.5;142.33333
SUI;GE;SUI;Babusheri;Сухуми;Asia/Tbilisi;42.86667;41.11667
KVB;SE;KVB;Skovde;Сковде;Europe/Stockholm;58.45;13.966667
YNI;CA;YNI;Nitchequon;;America/Montreal;53.166668;-70.96667
JNJ;OM;JNJ;Jaaluni;;Asia/Muscat;;
OVA;MG;OVA;Bekily;Бекили;Indian/Antananarivo;-24.2325;45.305
OUA;BF;OUA;"Ouagadougou International Airport";Уагадугу;Africa/Ouagadougou;12.355019;-1.514283
DNA;JP;OKA;"Kadena AB";;Asia/Tokyo;26.35;127.76667
KVE;PG;KVE;Kitava;Китава;Pacific/Port_Moresby;-8.666667;151.33333
OUT;TD;OUT;Bousso;Буссо;Africa/Ndjamena;10.483333;16.716667
KVG;PG;KVG;"Kavieng Airport";Кавиенг;Pacific/Port_Moresby;-2.58075;150.80653
AIR;BR;AIR;Aripuana;;America/Cuiaba;-10.25;-59.38333
OUS;BR;OUS;Ourinhos;;America/Sao_Paulo;-22.966667;-49.916668
OVR;AR;OVR;Olavarria;;America/Argentina/Buenos_Aires;-36.88889;-60.22778
OVB;RU;OVB;"Novosibirsk Tolmachevo Airport";Толмачёво;Asia/Phnom_Penh;55.00901;82.667
ACY;US;AIY;"Atlantic City International Airport";"Атлантик-Сити Интернэшинл";America/New_York;39.450703;-74.572235
KWL;CN;KWL;"Guilin Liangjiang International Airport";Гуйлинь;Asia/Shanghai;25.133333;110.316666
AIT;CK;AIT;"Aitutaki Airport";Айтутаки;Pacific/Rarotonga;-18.829443;-159.767
YNK;CA;YNK;"Nootka Sound";;America/Vancouver;50.083332;-125.916664
GJM;BR;GJM;Guajara-Mirim;;America/Porto_Velho;-10.783333;-65.36667
AJK;IR;AJK;Araak;;Asia/Tehran;34.13333;49.833332
YCZ;CA;YCZ;"Fairmont Hot Springs";;America/Edmonton;50.331944;-115.87361
DRA;US;DRA;"Desert Rock";;America/Los_Angeles;36.666668;-115.96667
DOE;SR;DOE;Djoemoe;;America/Paramaribo;4.016667;-55.483334
MUT;US;MUT;Muscatine;;America/Chicago;41.36667;-91.145
ALE;US;ALE;Alpine;;America/Chicago;30.416668;-103.75
YOY;CA;YOY;Valcartier;;America/Montreal;45;-72
ASC;BO;ASC;Ascension;Аскеншн;America/La_Paz;-15.916667;-63.15
BRJ;AU;BRJ;Bright;;Australia/Melbourne;-36.7;146.93333
BYI;US;BYI;Rupert;;America/Boise;42.54139;-113.77417
KYU;US;KYU;"Koyukuk Airport";Коюкук;America/Anchorage;64.87806;-157.71306
OWK;US;OWK;"Central Maine Airport of Norridgewock";;America/New_York;44.716667;-69.8
OWA;US;OWA;Owatonna;;America/Chicago;44.1;-93.166664
DNF;LY;DNF;Martuba;;Africa/Tripoli;32.55;22.766666
KXA;US;KXA;"Kasaan SPB";;America/Sitka;55.537777;-132.39583
LAJ;BR;LAJ;"Correia Pinto Airport";Лажис;America/Sao_Paulo;-27.8;-50.316666
XEY;CA;XEY;"Miramichi Railway Station";;America/Moncton;;
TNO;CR;TNO;Tamarindo;Тамариндо;America/Costa_Rica;10.314033;-85.815475
AKL;NZ;AKL;"Auckland Airport";Окленд;Pacific/Auckland;-37.004787;174.78352
DNI;SD;DNI;"Wad Medani";Вад-Медани;Africa/Khartoum;14.393889;33.543888
XZD;NO;XZD;"Kongsvinger Railway Station";;Europe/Oslo;60.1875;12.001667
CWO;US;MWL;"Ft Wolter AAF";;America/Chicago;32.8;-98.11667
AKO;US;AKO;"Colorado Plains Regional Airport";;America/Denver;40.166668;-103.21667
ZGH;DK;CPH;"Copenhagen H Rail Station";"Копенгаген (жд вокзал)";Europe/Copenhagen;28.193336;113.21459
OXO;AU;OXO;Orientos;;Australia/Brisbane;-27.666668;141.33333
LAD;AO;LAD;"Quatro de Fevereiro Airport";Луанда;Africa/Luanda;-8.847951;13.234862
OYL;KE;OYL;Moyale;Мояль;Africa/Nairobi;3.533333;39.05
LBL;US;LBL;"Liberal Municipal Airport";"Либерал Муниципал";America/Chicago;37.044445;-100.960556
OYA;AR;OYA;Goya;Гоя;America/Argentina/Cordoba;-29.103333;-59.216667
LAM;US;LAM;"Los Alamos";;America/Denver;35.88333;-106.316666
OYS;US;OYS;"Yosemite Ntl Park";;America/Los_Angeles;37.85;-119.55
LAO;PH;LAO;"Laoag Airport";Лаоаг;Asia/Manila;18.182407;120.53413
LAS;US;LAS;"McCarran International Airport";Мак-Карен;America/Los_Angeles;36.086945;-115.1486
DWR;AF;DWR;"Dwyer Air Base";;Asia/Kabul;;
YHE;CA;YHE;Hope;;America/Vancouver;49.416668;-121.416664
LBR;BR;LBR;Labrea;;America/Manaus;-7.25;-64.85
DNN;US;DNN;Municipal;;America/New_York;34.766666;-84.96667
NKS;CM;NKS;Nkongsamba;;Africa/Douala;4.95;9.933333
LBJ;ID;LBJ;"Komodo Airport";"Лабуан Баджо";Asia/Makassar;-8.516667;119.88333
OZC;PH;OZC;"Labo Airport";Осамис;Asia/Manila;8.181967;123.84541
MWA;US;MWA;"Williamson County Airport";Марион;America/Chicago;37.751945;-89.01639
CYP;PH;CYP;"Calbayog Airport";Кальбайог;Asia/Manila;12.075833;124.54305
JKR;NP;JKR;"Janakpur Airport";Джанакпур;Asia/Kathmandu;26.708332;85.92389
LBS;FJ;LBS;"Labasa Airport";Лабаза;Pacific/Fiji;-16.466215;179.33766
XOU;ES;XOU;"‪Segovia Guiomar Railway Station‬‏";;Europe/Madrid;40.910577;-4.094564
ALG;DZ;ALG;"Houari Boumediene Airport";"Хуари Бумедьен";Africa/Algiers;36.70058;3.21167
NKX;US;SAN;"Miramar MS";;America/Los_Angeles;32.86667;-117.11667
MWD;PK;MWD;Mianwali;Мьанвали;Asia/Karachi;32.55;71.55
LYA;CN;LYA;"Luoyang Beijiao Airport";Лоян;Asia/Shanghai;34.736362;112.38541
OZZ;MA;OZZ;"Ouarzazate Airport";Варзазат;Africa/Casablanca;30.916668;-6.916667
YHP;CA;YHP;"Poplar Hill";;America/Winnipeg;52.083332;-94.3
TNP;US;TNP;"Twentynine Palms";;America/Los_Angeles;34.11889;-115.935
PAA;MM;PAA;Pa-an;;Asia/Rangoon;16.892778;97.67833
DNT;US;SNA;"Downtown Heliport";;America/Los_Angeles;33.766666;-117.86667
AMB;MG;AMB;Ambilobe;Амбилобе;Indian/Antananarivo;-13.183333;48.983334
AMG;PG;AMG;Amboin;;Pacific/Port_Moresby;-4.616667;143.7
FIV;US;FIV;"Five Finger";;America/Juneau;57.266666;-133.63333
AMD;IN;AMD;"Ahmedabad Airport";Ахмадабад;Asia/Kolkata;23.06639;72.62417
FSN;US;FSN;"Haley AAF";;America/Chicago;42.15;-87.96667
PAV;BR;PAV;"Paulo Afonso Airport";Паулу-Афонсу;America/Bahia;-9.397778;-38.22222
PAE;US;PAE;"Snohomish County - Paine Field";;America/Los_Angeles;47.90972;-122.28445
BRI;IT;BRI;"Palese Airport";Бари;Europe/Rome;41.13388;16.76391
PAG;PH;PAG;"Pagadian Airport";Пагадиан;Asia/Manila;7.826667;123.4575
LCR;CO;LCR;"La Chorrera";Ла-Хоррера;America/Bogota;-0.733333;-73.01667
PAM;US;ECP;"Tyndall AFB";;America/Chicago;30.166668;-85.683334
NAG;IN;NAG;"Dr. Babasaheb Ambedkar International Airport";Нагпур;Asia/Kolkata;21.090036;79.05636
GKD;TR;GKD;Gokceada;;Europe/Istanbul;;
TNQ;KI;TNQ;Teraina;;Pacific/Kiritimati;4.7;-160.33333
YIW;CN;YIW;"Yiwu Airport";Иу;Asia/Shanghai;29.344563;120.02881
LDB;BR;LDB;"Londrina Airport";Лондрина;America/Sao_Paulo;-23.328457;-51.137714
FRP;US;FRP;"Fresh Water Bay";;America/Juneau;57.845833;-135.025
PAS;GR;PAS;"Paros Airport";Парос;Europe/Athens;37.066666;25.1
DOV;US;DOV;"Dover AFB";;America/New_York;39.128613;-75.464165
BSB;BR;BSB;"Brasilia International Airport";Бразилиа;America/Sao_Paulo;-15.869807;-47.921486
DNE;US;DFW;"Dallas North Airport";;America/Chicago;32.75;-97.38333
PAU;MM;PAU;Pauk;Паук;Asia/Rangoon;21.45;94.51667
PAZ;MX;PAZ;"El Tajin National Airport";Поса-Рика;America/Mexico_City;20.516666;-97.467224
HMJ;UA;HMJ;Khmelnitskiy;Хмельницкий;Europe/Kiev;49.416668;27
BRR;GB;BRR;"North Bay Airport";Барра;Europe/London;57.023335;-7.440278
LEE;US;LEE;Leesburg;;America/New_York;28.833332;-81.816666
MXG;US;MXG;Marlborough;Марлборо;America/New_York;42.333332;-71.55
DRB;AU;DRB;Derby;;Australia/Perth;-17.373333;123.6525
LEL;AU;LEL;"Lake Evella";;Australia/Darwin;-12.508333;135.8
PBA;US;BRW;"Point Barrow";;America/Anchorage;71.28333;-156.76666
TNS;CA;TNS;Tungsten;;America/Dawson_Creek;62;-127.666664
TOA;US;TOA;"Torrance Airport";;America/Los_Angeles;33.833332;-118.316666
DPK;US;DPK;"Deer Park";;America/New_York;41;-73.53333
PBB;BR;PBB;Paranaiba;;America/Campo_Grande;-19.666668;-51.183334
BZE;BZ;BZE;"Philip S.W. Goldson International Airport";"Филипа Голдсон";America/Belize;17.539167;-88.308334
MSP;US;MSP;"Minneapolis-St. Paul International Airport";Сент-Пол;America/Chicago;44.883015;-93.21092
LEN;ES;LEN;"Leon Airport";Леон;Europe/Madrid;42.59057;-5.64629
DCM;FR;DCM;"Mazamet Airport";Мазаме;Europe/Paris;43.555832;2.284167
GAK;US;GAK;Gakona;;America/Anchorage;62.333332;-145.31667
NAP;IT;NAP;"Naples International Airport";Каподичино;Europe/Rome;40.886112;14.291667
ASA;ER;ASA;"Assab International";;Africa/Asmara;13.07;42.638332
YMS;PE;YMS;Yurimaguas;Юримагуас;America/Lima;-5.9;-76.1
TOD;MY;TOD;Tioman;Тиоман;Asia/Kuala_Lumpur;2.75;104.166664
MHS;US;MHS;Rep;;America/Los_Angeles;41.316666;-122.316666
MXR;UA;MXR;Mirgorod;Миргород;Europe/Kiev;49.966667;33.6
PBH;BT;PBH;"Paro Airport";Паро;Asia/Thimphu;27.433332;89.416664
DRR;AU;DRR;Durrie;;Australia/Brisbane;-25.616667;140.21666
ANA;US;ANA;"John Wayne International";;America/Los_Angeles;33.816666;-117.933334
DRY;AU;DRY;"Drysdale River";;Australia/Perth;-15.666667;126.416664
YME;CA;YME;Matane;;America/Montreal;48.833332;-67.51667
LFB;MZ;LFB;Lumbo;;Africa/Maputo;-15.033333;40.666668
DTE;PH;DTE;Naga;;Asia/Manila;14.133333;122.98333
DTL;US;DTL;Municipal;;America/Chicago;46.82639;-95.88611
ANC;US;ANC;"Ted Stevens Anchorage International Airport";Анкоридж;America/Anchorage;61.174442;-149.99638
PBM;SR;PBM;"Zanderij International Airport";Зандеридж;America/Paramaribo;5.451389;-55.191113
ANR;BE;ANR;"Antwerp International Airport";Дерне;Europe/Brussels;51.18916;4.450672
XEK;CA;XEK;"Melville Railway Station";;America/Regina;;
ANM;MG;ANM;Antsirabato;Антсирабато;Indian/Antananarivo;-15;50.316666
AOJ;JP;AOJ;"Aomori Airport";Аомори;Asia/Tokyo;40.738758;140.68922
SVV;VE;SVV;"San Salvador De";;America/Caracas;7;-62
ANF;CL;ANF;"Cerro Moreno International Airport";"Керро Морено";America/Santiago;-23.449;-70.44079
PBN;AO;PBN;"Porto Amboim";Порту-Амбоим;Africa/Luanda;-10.7;13.75
TOM;ML;TOM;Tombouctou;Томбукту;Africa/Bamako;16.732222;-3.005278
PBS;TH;PBS;"Patong Beach";Патонг-Бич;Asia/Bangkok;7.895278;98.291664
MSR;TR;MSR;"Mus Airport";Муш;Europe/Istanbul;38.725;41.625
LFT;US;LFT;"Lafayette Regional Airport";Лафайетт;America/Chicago;30.20851;-91.99327
PBX;BR;PBX;"Porto Alegre Do Norte";;America/Cuiaba;-10.860833;-51.684444
NAW;TH;NAW;"Narathiwat Airport";Наратхиват;Asia/Bangkok;6.516667;101.75
YOT;IL;YOT;Yotvata;;Asia/Jerusalem;29.9;35.066666
YNZ;CN;YNZ;"Yancheng Nanyang International Airport";Яньчэн;Asia/Shanghai;33.43468;120.20418
MHY;PG;MHY;Morehead;Морехед;Pacific/Port_Moresby;-8.7;141.63333
LGA;US;NYC;"LaGuardia Airport";"Ла Гуардиа";America/New_York;40.774254;-73.87162
PCC;CO;PCC;"Puerto Rico";"Пуэрто Рико";America/Bogota;1.9;-75.15
DUQ;CA;DUQ;Duncan/Quam;;America/Vancouver;48.783333;-123.7
NCL;GB;NCL;"Newcastle International Airport";Ньюкасл;Europe/London;55.037064;-1.710629
LGG;BE;LGG;"Liege Airport";Бирсет;Europe/Brussels;50.643333;5.460149
AOT;IT;AOT;"Corrado Gex";;Europe/Rome;45.73861;7.3625
YOS;CA;YOS;"Billy Bishop Regional";;America/Toronto;44.59028;-80.8375
YVD;PG;YVD;Yeva;Ева;Pacific/Port_Moresby;-7.55;146.18889
LGI;BS;LGI;"Deadmans Cay Airport";"Дедменс Кей";America/Nassau;23.179443;-75.09055
PCG;GT;PCG;"Paso Caballos";Пасо-Кабаллос;America/Guatemala;17.26;-90.24722
DNL;US;AGS;"Daniel Field";;America/New_York;33.466667;-81.96667
YUT;CA;YUT;"Repulse Bay";;America/Rankin_Inlet;66.53333;-86.25
MVP;CO;MVP;Mitu;Миту;America/Bogota;1.133333;-70.05
AON;PG;AON;Arona;Арона;Pacific/Port_Moresby;-6.333333;146
UUN;MN;UUN;Baruun-Urt;;Asia/Choibalsan;46.683334;113.28333
EBG;CO;EBG;"El Bagre";;America/Bogota;7.616667;-74.816666
POX;FR;PAR;"Paris Cergy Pontoise";;Europe/Paris;49.05;2.1
PNL;IT;PNL;"Pantelleria Airport";Пантеллерия;Europe/Rome;36.81361;11.966111
DVN;US;DVN;Davenport;;America/Chicago;41.610558;-90.58861
APX;BR;APX;Arapongas;;America/Sao_Paulo;-23.483334;-51.466667
TOR;US;TOR;"Torrington Municipal Airport";;America/Denver;42.066666;-104.183334
AOU;LA;AOU;Attopeu;Аттопью;Asia/Vientiane;14.8;106.833336
PCP;ST;PCP;Principe;;Africa/Sao_Tome;1.666667;7.416667
ARS;BR;ARS;Aragarcas;;America/Sao_Paulo;-15.9;-52.233334
PCH;HN;PCH;Palacios;Палачос;America/Tegucigalpa;15;-89
TPO;US;TPO;"Tanalian Point";;America/Anchorage;60.166668;-154.33333
DVR;AU;DVR;"Daly River";;Australia/Darwin;-13.75;130.68333
TOU;NC;TOU;Touho;Туо;Pacific/Noumea;-20.8;165.25
PCN;NZ;PCN;"Picton Aerodrome";Коромико;Pacific/Auckland;-41.35;174.03334
NCY;FR;NCY;Annecy-Meythe;;Europe/Paris;45.930557;6.100833
DKR;SN;DKR;"Leopold Sedar Senghor International Airport";"Дакар Леопольд Седар Сенгор";Africa/Dakar;14.744975;-17.490194
UTW;ZA;UTW;Queenstown;Куинстаун;Africa/Johannesburg;-31.866667;26.866667
SWB;AU;SWB;"Shaw River";;Australia/Perth;-21.516666;119.36667
YQV;CA;YQV;Yorkton;Йорктон;America/Regina;51.216667;-102.46667
LGP;PH;LGP;"Legaspi Airport";Легаспи;Asia/Manila;13.15213;123.7302
PCQ;LA;PCQ;Bounneua;;Asia/Vientiane;21.645832;101.90583
DXD;AU;DXD;Dixie;;Australia/Brisbane;-15.166667;143.66667
TPR;AU;TPR;"Tom Price";;Australia/Perth;-22.75;117.666664
TPH;US;TPH;"Tonopah Airport";;America/Los_Angeles;38.066666;-117.23333
TPS;IT;TPS;"Trapani-Birgi Airport";Бирджи;Europe/Rome;37.901386;12.495865
NCT;CR;NCT;Guanacaste;Гуанакасте;America/Costa_Rica;10.138889;-85.445
DZU;CN;DZU;Dazu;Дазу;Asia/Shanghai;29.7;105.71667
PCT;US;PCT;Princeton;;America/New_York;40.35;-74.65
YTZ;CA;YTO;"Toronto City Centre Airport";Торонто;America/Toronto;43.632023;-79.39585
PCU;US;PCU;"Pearl River County";;America/Chicago;30.433332;-89.683334
APZ;AR;APZ;Zapala;Запала;America/Argentina/Salta;-38.916668;-70.083336
TPX;PF;TPX;Tupai;;Pacific/Tahiti;-16.283333;-151.83333
LHE;PK;LHE;"Allama Iqbal International Airport";Лахор;Asia/Karachi;31.520832;74.40278
SWR;PG;SWR;Silur;;Pacific/Port_Moresby;-4.533333;153.05
ARR;AR;ARR;"Alto Rio Senguerr";Альто-Рио-Сенгерр;America/Argentina/Catamarca;-45.033333;-70.833336
LHI;ID;LHI;Lereh;Лерех;Asia/Jayapura;-3.133333;139.9
PCV;MX;PCV;"Punta Chivato";Пунта-Шивато;America/Mazatlan;27.083332;-112
NDG;CN;NDG;"Qiqihar Airport";Цицикар;Asia/Shanghai;47.316666;123.916664
ZHK;CH;ZHK;"Gstaad Railway Station";;Europe/Zurich;;
YSF;CA;YSF;"Stony Rapids";;America/Regina;59.25;-105.833336
EBN;MH;EBN;Ebadon;;Pacific/Kwajalein;9.333333;166.8
EMB;US;SFO;Embarkadero;;America/Los_Angeles;37.62528;-122.375
AQS;FJ;AQS;Saqani;Сакани;Pacific/Fiji;-17;170.9
PDB;US;PDB;"Pedro Bay";;America/Anchorage;59.783333;-154.11667
ECH;AU;ECH;Echuca;Эчука;Australia/Melbourne;-36.15;144.75
PDO;ID;PDO;Pendopo;Пендопо;Asia/Jakarta;-3.283333;103.86667
PQQ;AU;PQQ;"Port Macquarie Airport";Порт-Маккуори;Australia/Sydney;-31.431402;152.86723
ARA;US;ARA;"Acadiana Regional";;America/Chicago;30.037779;-91.88389
ARK;TZ;ARK;"Arusha Airport";Аруша;Africa/Dar_es_Salaam;-3.366667;36.683334
TRD;NO;TRD;"Trondheim Airport Vaernes";Ваернес;Europe/Oslo;63.454285;10.917863
TRG;NZ;TRG;"Tauranga City Airport";Тауранга;Pacific/Auckland;-37.67093;176.19772
LIJ;US;LIJ;"Long Island";"Лонг Айленд";America/Sitka;54.92917;-132.80833
PDC;NC;PDC;Mueo;Муэо;Pacific/Noumea;-21.316668;165
OUZ;MR;OUZ;Zouerate;Зуэрат;Africa/Nouakchott;22.733334;-12.35
OSI;HR;OSI;"Osijek Airport";Осиек;Europe/Zagreb;45.55;18.683332
LTK;SY;LTK;Latakia;Латакия;Asia/Damascus;35.407352;35.943993
LIP;BR;LIP;Lins;;America/Sao_Paulo;-21.666668;-49.75
PDD;MZ;PDD;"Ponta de Ouro";;Africa/Maputo;-26.783056;32.880554
EDA;US;EDA;"Edna Bay";;America/Nome;55.95;-133.66667
ARQ;CO;ARQ;Arauquita;Араукита;America/Bogota;7.033056;-71.43166
LIM;PE;LIM;"Jorge Chavez International Airport";"Хорхе Чавес";America/Lima;-12.019421;-77.107666
ATQ;IN;ATQ;"Sri Guru Ram Dass Jee International Airport";"Раджа Санси";Asia/Kolkata;31.706741;74.8073
PDE;AU;PDE;"Pandie Pandie";;Australia/Adelaide;-26;138.66667
PDK;US;ATL;"DeKalb Peachtree Airport";Пичтри-Декаб;America/New_York;33.88333;-84.25
DNZ;TR;DNZ;"Cardak Airport";Чардак;Europe/Istanbul;37.787224;29.703333
DOO;PG;DOO;Dorobisoro;Доробисоро;Pacific/Port_Moresby;-9.266667;147.55
PDN;AU;PDN;Parndana;;Australia/Adelaide;-35.916668;138.08333
LIR;CR;LIR;"Liberia Airport";Либерия;America/Costa_Rica;10.600005;-85.53839
ART;US;ART;"Watertown Airport";Уотертаун;America/New_York;43.990833;-76.021385
TRW;KI;TRW;"Bonriki Airport";Баирики;Pacific/Tarawa;1.358333;172.94167
ARY;AU;ARY;Ararat;;Australia/Melbourne;-37.316666;143
PDR;BR;PDR;"Presidente Dutra";;America/Fortaleza;-5.311111;-44.480278
LIY;US;LIY;"Wright AAF";;America/New_York;31.85;-81.6
PDT;US;PDT;"Eastern Oregon Regional Airport";Пендлтон;America/Los_Angeles;45.698334;-118.83611
EDB;SD;EDB;Eldebba;;Africa/Khartoum;18.283333;30.833332
PEQ;US;PEQ;"Pecos City";;America/Chicago;31.433332;-103.5
PEC;US;PEC;"Pelican SPB";;America/Anchorage;57.95;-136.23334
LJG;CN;LJG;"Lijiang Airport";Лицзян;Asia/Shanghai;26.683332;100.25
PHE;AU;PHE;"Port Hedland International Airport";Порт-Хедленд;Australia/Perth;-20.377945;118.63164
PGO;US;PGO;"Stevens Field";;America/Denver;37.268612;-107.050835
ZWN;DE;ZWN;"Wittenberge Railway Station";;Europe/Berlin;53;11.75
BTK;RU;BTK;"Bratsk Airport";Братск;Asia/Irkutsk;56.36667;101.816666
EED;US;EED;Needles;;America/Los_Angeles;34.85;-114.61667
MZS;MY;MZS;Mostyn;Мостин;Asia/Kuching;4.616667;118.15
LKS;US;LKS;Lakeside;;America/Chicago;30.500834;-98.14694
PEG;IT;PEG;"Sant Egidio Airport";Сент-Эджидо;Europe/Rome;43.13333;12.366667
ASM;ER;ASM;"Asmara International Airport";Асмэра;Africa/Asmara;15.291111;38.91028
NAC;AU;NAC;Naracoorte;;Australia/Adelaide;-36.95;140.83333
EKT;SE;EKT;Eskilstuna;Эскилстуна;Europe/Stockholm;59.36667;16.533333
NNY;CN;NNY;"Nanyang Airport";Наньян;Asia/Shanghai;32.9837;112.61305
AQM;BR;AQM;Ariquemes;;America/Porto_Velho;-9.933333;-63.066666
LLL;AU;LLL;Lissadell;;Australia/Perth;-16.566668;128.63333
ASO;ET;ASO;"Asosa Airport";Асоса;Africa/Addis_Ababa;10.047222;34.536667
PEJ;IT;PEJ;Peschiei;;Europe/Rome;41.701668;15.730556
ASU;PY;ASU;"Silvio Pettirossi International Airport";"Сильвио Петтиросси";America/Asuncion;-25.241795;-57.513794
PER;AU;PER;"Perth Airport";Перт;Australia/Perth;-31.933603;115.960236
PEL;LS;PEL;Pelaneng;Пеланенг;Africa/Maseru;-30.55;27.916668
HSL;US;HSL;"Huslia Airport";Хуслия;America/Anchorage;65.7025;-156.375
LLF;CN;LLF;"Lingling Airport";Юнчжоу;Asia/Shanghai;26.345556;111.61222
ASR;TR;ASR;"Kayseri Airport";Кайсери;Europe/Istanbul;38.7742;35.490707
NBU;US;NBU;NAS;;America/Chicago;39.55;-107.316666
CBH;DZ;CBH;Leger;;Africa/Algiers;31.647778;-2.259722
LLU;GL;LLU;"Alluitsup Paa";;America/Godthab;60.46417;-45.56889
DTN;US;SHV;"Shreveport Downtown";;America/Chicago;32.539722;-93.744446
PEW;PK;PEW;"Bacha Khan International Airport";Пешавар;Asia/Karachi;33.989082;71.51925
